  ,timestamp   ,CPU ,%usr  ,%nice ,%sys  ,%iowait ,%steal ,%irq ,%soft ,%guest ,%gnice ,%idle  ,proc/s ,cswch/s   ,tps    ,rtps   ,wtps  ,dtps ,bread/s  ,bwrtn/s  ,bdscd/s ,kbmemfree  ,kbavail    ,kbmemused ,%memused ,kbbuffers ,kbcached   ,kbcommit   ,%commit ,kbactive   ,kbinact   ,kbdirty ,kbanonpg  ,kbslab    ,kbkstack ,kbpgtbl ,kbvmused ,kbswpfree  ,kbswpused ,%swpused ,kbswpcad ,%swpcad ,runq-sz ,plist-sz ,ldavg-1 ,ldavg-5 ,ldavg-15 ,blocked ,total/s ,dropd/s ,squeezd/s ,rx_rps/s ,flw_lim/s ,MHz
0 ,11:26:23 PM ,2.0 , 0.39 , 0.0  , 2.96 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 96.65 ,  6.25 ,141657.42 , 25.39 , 25.39 , 0.0  , 0.0 , 2198.44 ,    0.0  ,    0.0 ,42898332.0 ,55637988.0 ,8199696.0 ,   12.56 ,  85124.0 , 9923580.0 ,11526436.0 ,  10.75 ,11270280.0 ,4992176.0 , 1132.0 ,6272596.0 ,4187092.0 , 25376.0 ,61672.0 , 65468.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1563.0 ,  19.18 ,  17.46 ,   17.28 ,    1.0 ,   1.37 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:26:28 PM ,2.0 , 0.4  , 0.6  , 2.62 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 96.37 ,  2.4  ,123208.18 ,140.12 ,140.12 , 0.0  , 0.0 ,35021.16 ,    0.0  ,    0.0 ,42867824.0 ,55607540.0 ,8230140.0 ,   12.6  ,  85124.0 , 9923636.0 ,11568972.0 ,  10.79 ,11299340.0 ,4992212.0 , 1492.0 ,6301408.0 ,4187100.0 , 25488.0 ,61792.0 , 65516.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1568.0 ,  19.33 ,  17.52 ,   17.3  ,    0.0 ,   2.0  ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:26:33 PM ,2.0 , 0.38 , 0.0  , 0.19 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 99.43 ,  0.0  ,121310.54 , 42.91 ,  0.0  ,42.91 , 0.0 ,    0.0  ,  645.21 ,    0.0 ,42866572.0 ,55606396.0 ,8231200.0 ,   12.61 ,  85124.0 , 9923828.0 ,11568972.0 ,  10.79 ,11299392.0 ,4992324.0 ,   40.0 ,6301724.0 ,4187100.0 , 25456.0 ,61800.0 , 65516.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1568.0 ,  19.54 ,  17.6  ,   17.32 ,    0.0 ,   0.96 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.64
0 ,11:26:38 PM ,2.0 , 0.0  , 0.0  , 0.98 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 99.02 ,  6.05 ,128520.12 ,  0.2  ,  0.0  , 0.2  , 0.0 ,    0.0  ,  100.0  ,    0.0 ,42876304.0 ,55603828.0 ,8233892.0 ,   12.61 ,  85124.0 , 9911400.0 ,11591988.0 ,  10.81 ,11300532.0 ,4980024.0 ,  756.0 ,6302788.0 ,4187104.0 , 25488.0 ,61932.0 , 65484.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1570.0 ,  19.66 ,  17.65 ,   17.34 ,    0.0 ,   1.17 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:26:43 PM ,2.0 , 0.4  , 0.0  , 2.19 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 97.41 ,  5.39 ,157274.05 ,  3.19 ,  0.0  , 3.19 , 0.0 ,    0.0  ,  266.87 ,    0.0 ,42874084.0 ,55601744.0 ,8235936.0 ,   12.61 ,  85124.0 , 9911616.0 ,11610060.0 ,  10.83 ,11301560.0 ,4980160.0 ,  972.0 ,6303840.0 ,4187064.0 , 25472.0 ,61920.0 , 65580.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1568.0 ,  19.85 ,  17.72 ,   17.37 ,    0.0 ,   1.4  ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.55
0 ,11:26:48 PM ,2.0 , 0.0  , 0.0  , 1.57 ,   0.2  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 98.23 ,  7.03 ,151146.29 , 26.76 ,  0.0  ,26.76 , 0.0 ,    0.0  ,  593.75 ,    0.0 ,42871084.0 ,55599008.0 ,8238732.0 ,   12.62 ,  85124.0 , 9911836.0 ,11609408.0 ,  10.83 ,11303028.0 ,4980424.0 ,   44.0 ,6305364.0 ,4187048.0 , 25520.0 ,61996.0 , 65580.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1572.0 ,  19.94 ,  17.78 ,   17.39 ,    0.0 ,   1.56 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.88
0 ,11:26:53 PM ,2.0 , 0.57 , 0.0  , 3.41 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 96.02 ,  5.08 ,165292.28 ,  0.0  ,  0.0  , 0.0  , 0.0 ,    0.0  ,    0.0  ,    0.0 ,42871572.0 ,55599700.0 ,8238032.0 ,   12.62 ,  85124.0 , 9912048.0 ,11634768.0 ,  10.85 ,11302724.0 ,4980628.0 ,  360.0 ,6305100.0 ,4187048.0 , 25488.0 ,61960.0 , 65596.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1570.0 ,  20.02 ,  17.83 ,   17.41 ,    0.0 ,   7.53 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:26:58 PM ,2.0 , 0.2  , 0.0  , 3.02 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 96.78 ,  6.77 ,196028.29 , 17.13 ,  0.0  ,17.13 , 0.0 ,    0.0  ,  360.16 ,    0.0 ,42895984.0 ,55597700.0 ,8240032.0 ,   12.62 ,  85124.0 , 9885644.0 ,11635656.0 ,  10.85 ,11304152.0 ,4954216.0 ,  604.0 ,6306640.0 ,4187040.0 , 25552.0 ,62072.0 , 65612.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1574.0 ,  20.1  ,  17.89 ,   17.43 ,    0.0 ,   1.39 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:27:03 PM ,2.0 , 0.79 , 0.0  , 4.94 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 94.27 ,  2.54 ,203295.3  ,  0.0  ,  0.0  , 0.0  , 0.0 ,    0.0  ,    0.0  ,    0.0 ,42896528.0 ,55598424.0 ,8239276.0 ,   12.62 ,  85124.0 , 9885864.0 ,11681388.0 ,  10.89 ,11304032.0 ,4954396.0 ,  832.0 ,6306512.0 ,4187032.0 , 25600.0 ,62040.0 , 65708.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    3.0 ,  1577.0 ,  20.18 ,  17.94 ,   17.44 ,    0.0 ,   1.96 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.33
0 ,11:27:09 PM ,2.0 , 0.59 , 0.0  , 1.57 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 97.84 , 43.75 ,237568.16 , 19.34 ,  0.0  ,19.34 , 0.0 ,    0.0  ,  654.88 ,    0.0 ,42893240.0 ,55595844.0 ,8241904.0 ,   12.62 ,  85124.0 , 9886588.0 ,11725828.0 ,  10.93 ,11306776.0 ,4955088.0 ,  176.0 ,6309300.0 ,4186968.0 , 25520.0 ,62172.0 , 65692.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1572.0 ,  20.32 ,  18.0  ,   17.47 ,    0.0 ,  11.91 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.61
0 ,11:27:14 PM ,2.0 , 0.39 , 0.0  , 1.96 ,   0.0  ,   0.0 , 0.0 , 0.2  ,   0.0 ,   0.0 , 97.45 , 43.36 ,223846.48 , 15.62 ,  0.0  ,15.62 , 0.0 ,    0.0  ,  371.68 ,    0.0 ,42880304.0 ,55583672.0 ,8253856.0 ,   12.64 ,  85124.0 , 9887340.0 ,11748076.0 ,  10.96 ,11317452.0 ,4955828.0 , 1020.0 ,6319824.0 ,4187200.0 , 25520.0 ,62172.0 , 65708.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1572.0 ,  20.54 ,  18.09 ,   17.5  ,    0.0 ,  20.31 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:27:19 PM ,2.0 , 3.4  , 0.0  , 3.0  ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 93.6  , 44.51 ,227219.36 ,  9.98 ,  0.0  , 9.98 , 0.0 ,    0.0  ,   79.84 ,    0.0 ,42881240.0 ,55585384.0 ,8251992.0 ,   12.64 ,  85124.0 , 9888044.0 ,11758368.0 ,  10.96 ,11314416.0 ,4956588.0 , 1724.0 ,6316788.0 ,4187424.0 , 25536.0 ,62180.0 , 65692.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1572.0 ,  20.57 ,  18.14 ,   17.52 ,    0.0 ,  34.53 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.98
0 ,11:27:24 PM ,2.0 , 0.4  , 0.0  , 1.79 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 97.81 , 43.36 ,224778.71 , 19.53 ,  0.0  ,19.53 , 0.0 ,    0.0  , 1221.88 ,    0.0 ,42875276.0 ,55580160.0 ,8256736.0 ,   12.65 ,  85124.0 , 9888848.0 ,11753580.0 ,  10.96 ,11320352.0 ,4957308.0 ,  164.0 ,6322664.0 ,4187840.0 , 25520.0 ,62188.0 , 65756.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1572.0 ,  20.61 ,  18.18 ,   17.54 ,    0.0 ,  50.78 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:27:29 PM ,2.0 , 0.79 , 0.0  , 4.13 ,   0.0  ,   0.0 , 0.0 , 0.2  ,   0.0 ,   0.0 , 94.89 , 44.81 ,237830.92 ,  9.59 ,  0.0  , 9.59 , 0.0 ,    0.0  ,   76.71 ,    0.0 ,42874384.0 ,55579840.0 ,8257180.0 ,   12.65 ,  85124.0 , 9889540.0 ,11734572.0 ,  10.94 ,11320792.0 ,4957960.0 ,  960.0 ,6322864.0 ,4187596.0 , 25568.0 ,62168.0 , 65724.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1574.0 ,  20.64 ,  18.23 ,   17.56 ,    0.0 ,  62.62 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.04
0 ,11:27:34 PM ,2.0 , 1.01 , 0.0  , 6.48 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 92.51 , 38.25 ,223646.61 ,  8.17 ,  0.0  , 8.17 , 0.0 ,    0.0  ,   65.34 ,    0.0 ,42870428.0 ,55576620.0 ,8260392.0 ,   12.65 ,  85124.0 , 9890296.0 ,11742336.0 ,  10.95 ,11322616.0 ,4958696.0 , 1716.0 ,6324856.0 ,4187584.0 , 25520.0 ,62172.0 , 65708.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1572.0 ,  20.75 ,  18.29 ,   17.58 ,    0.0 ,  23.11 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.96
0 ,11:27:39 PM ,2.0 , 0.8  , 0.0  , 3.61 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 95.59 , 44.31 ,218786.63 , 19.96 ,  0.0  ,19.96 , 0.0 ,    0.0  , 1138.72 ,    0.0 ,42865960.0 ,55572896.0 ,8263988.0 ,   12.66 ,  85124.0 , 9891040.0 ,11752320.0 ,  10.96 ,11326968.0 ,4959440.0 ,  108.0 ,6329352.0 ,4187712.0 , 25520.0 ,62188.0 , 65724.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    2.0 ,  1572.0 ,  20.93 ,  18.37 ,   17.61 ,    0.0 ,  44.51 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.16
0 ,11:27:44 PM ,2.0 , 0.8  , 0.0  , 1.39 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 97.81 , 44.22 ,229670.52 , 12.75 ,  0.0  ,12.75 , 0.0 ,    0.0  ,  320.52 ,    0.0 ,42862448.0 ,55570072.0 ,8266824.0 ,   12.66 ,  85124.0 , 9891768.0 ,11769712.0 ,  10.98 ,11330044.0 ,4960120.0 ,  944.0 ,6332380.0 ,4187660.0 , 25520.0 ,62196.0 , 65724.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1572.0 ,  21.18 ,  18.47 ,   17.64 ,    0.0 ,  38.65 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:27:49 PM ,2.0 , 0.2  , 0.0  , 3.2  ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 96.6  , 41.43 ,225848.61 ,  8.57 ,  0.0  , 8.57 , 0.0 ,    0.0  ,   68.53 ,    0.0 ,42859076.0 ,55567488.0 ,8268968.0 ,   12.66 ,  85124.0 , 9892416.0 ,11752892.0 ,  10.96 ,11331492.0 ,4960908.0 , 1592.0 ,6334040.0 ,4188240.0 , 25520.0 ,62168.0 , 65692.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1572.0 ,  21.24 ,  18.53 ,   17.67 ,    0.0 ,  39.24 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.89
0 ,11:27:54 PM ,2.0 , 0.39 , 0.0  , 2.56 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 97.04 , 43.44 ,237374.17 , 18.2  ,  0.0  ,18.2  , 0.0 ,    0.0  ,  989.43 ,    0.0 ,42853024.0 ,55562096.0 ,8274280.0 ,   12.67 ,  85124.0 , 9893196.0 ,11762580.0 ,  10.97 ,11336872.0 ,4961568.0 ,  400.0 ,6338988.0 ,4188200.0 , 25536.0 ,62188.0 , 65740.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    6.0 ,  1572.0 ,  21.3  ,  18.58 ,   17.69 ,    0.0 ,  21.72 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2699.99
0 ,11:27:59 PM ,2.0 , 0.78 , 0.0  , 3.33 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 95.88 , 42.77 ,228406.45 ,  8.98 ,  0.0  , 8.98 , 0.0 ,    0.0  ,   71.88 ,    0.0 ,42849516.0 ,55559328.0 ,8276864.0 ,   12.68 ,  85124.0 , 9893936.0 ,11758284.0 ,  10.96 ,11340236.0 ,4962308.0 ,  936.0 ,6342716.0 ,4188384.0 , 25616.0 ,62192.0 , 65724.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    5.0 ,  1574.0 ,  21.28 ,  18.62 ,   17.71 ,    0.0 ,  21.68 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.39
0 ,11:28:04 PM ,2.0 , 0.78 , 0.0  , 1.37 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 97.85 , 42.27 ,229458.51 , 17.61 ,  0.0  ,17.61 , 0.0 ,    0.0  ,  724.85 ,    0.0 ,42844452.0 ,55555076.0 ,8280936.0 ,   12.68 ,  85124.0 , 9894644.0 ,11751460.0 ,  10.96 ,11344292.0 ,4963088.0 ,    0.0 ,6346372.0 ,4188668.0 , 25520.0 ,62200.0 , 65740.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1572.0 ,  21.34 ,  18.68 ,   17.73 ,    0.0 ,  24.27 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:28:09 PM ,2.0 , 0.0  , 0.0  , 0.6  ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 99.4  , 45.62 ,228704.38 , 10.36 ,  0.0  ,10.36 , 0.0 ,    0.0  ,  181.87 ,    0.0 ,42840620.0 ,55552004.0 ,8283808.0 ,   12.69 ,  85124.0 , 9895352.0 ,11762960.0 ,  10.97 ,11346968.0 ,4963816.0 ,  848.0 ,6349188.0 ,4188920.0 , 25568.0 ,62200.0 , 65708.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1572.0 ,  21.31 ,  18.72 ,   17.75 ,    0.0 ,  64.94 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:28:14 PM ,2.0 , 0.78 , 0.0  , 3.73 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 95.49 , 46.38 ,217209.59 , 12.13 ,  0.0  ,12.13 , 0.0 ,    0.0  ,  299.8  ,    0.0 ,42834032.0 ,55546040.0 ,8289896.0 ,   12.7  ,  85124.0 , 9896068.0 ,11766028.0 ,  10.97 ,11350832.0 ,4964520.0 , 1564.0 ,6352768.0 ,4188704.0 , 25616.0 ,62736.0 , 65740.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    4.0 ,  1578.0 ,  21.56 ,  18.86 ,   17.81 ,    0.0 ,  51.47 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
0 ,11:28:20 PM ,2.0 ,39.04 , 0.0  , 1.92 ,   0.0  ,   0.0 , 0.0 , 0.0  ,   0.0 ,   0.0 , 59.04 , 48.08 ,237966.86 , 19.16 ,  0.0  ,19.16 , 0.0 ,    0.0  ,  962.45 ,    0.0 ,42828780.0 ,55541740.0 ,8293432.0 ,   12.7  ,  85124.0 , 9896860.0 ,11780580.0 ,  10.99 ,11354524.0 ,4965440.0 ,   88.0 ,6356928.0 ,4189628.0 , 25712.0 ,62516.0 , 65740.0 ,41943032.0 ,      0.0 ,     0.0 ,     0.0 ,    0.0 ,    1.0 ,  1584.0 ,  21.52 ,  18.9  ,   17.82 ,    0.0 ,  79.89 ,    0.0 ,      0.0 ,     0.0 ,      0.0 ,2700.0
