,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s,kbmemfree,kbavail,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,MHz
0,10:58:53 PM,4.0,7.75,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,89.1,33.18,220314.69,15.4,0.0,15.4,0.0,0.0,5408.53,0.0,43239480.0,55848488.0,7956500.0,12.19,85124.0,9820820.0,11583748.0,10.8,11053928.0,4854812.0,1064.0,6022176.0,4191900.0,25648.0,60904.0,65724.0,41943032.0,0.0,0.0,0.0,0.0,10.0,1581.0,17.39,13.34,11.91,0.0,10.19,0.0,0.0,0.0,0.0,2700.0
0,10:58:58 PM,4.0,1.02,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,96.18,32.67,223335.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43237840.0,55847996.0,7957528.0,12.19,85124.0,9821620.0,11575484.0,10.79,11054372.0,4855928.0,2312.0,6022624.0,4191712.0,25616.0,60900.0,65596.0,41943032.0,0.0,0.0,0.0,0.0,7.0,1578.0,18.08,13.55,11.99,0.0,2.99,0.0,0.0,0.0,0.0,2699.99
0,10:59:02 PM,4.0,1.26,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,96.73,34.66,194502.74,0.5,0.0,0.5,0.0,0.0,255.36,0.0,43240784.0,55844508.0,7959784.0,12.19,85124.0,9816012.0,11601400.0,10.82,11054700.0,4849448.0,3496.0,6022908.0,4192120.0,25712.0,61092.0,65804.0,41943032.0,0.0,0.0,0.0,0.0,9.0,1583.0,18.07,13.62,12.02,0.0,0.25,0.0,0.0,0.0,0.0,2699.98
0,10:59:06 PM,4.0,0.72,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,96.65,25.18,214250.12,2.85,0.0,2.85,0.0,0.0,409.03,0.0,43235660.0,55846548.0,7959248.0,12.19,85124.0,9821980.0,11625440.0,10.84,11056420.0,4856572.0,10876.0,6024604.0,4191812.0,25904.0,61188.0,65820.0,41943032.0,0.0,0.0,0.0,0.0,9.0,1596.0,18.55,13.8,12.08,0.0,0.24,0.0,0.0,0.0,0.0,2700.0
0,10:59:10 PM,4.0,1.53,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,96.44,25.12,227933.33,11.69,0.0,11.69,0.0,0.0,1269.65,0.0,43241468.0,55853608.0,7951540.0,12.18,85124.0,9823952.0,11633272.0,10.85,11054204.0,4857792.0,10296.0,6022456.0,4191740.0,25712.0,60876.0,65788.0,41943032.0,0.0,0.0,0.0,0.0,12.0,1587.0,18.66,13.9,12.13,0.0,23.88,0.0,0.0,0.0,0.0,2700.0
0,10:59:14 PM,4.0,0.99,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,96.05,32.12,212856.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43238380.0,55847720.0,7957796.0,12.19,85124.0,9820600.0,11602348.0,10.82,11054380.0,4854992.0,7648.0,6022532.0,4191924.0,25568.0,60892.0,65740.0,41943032.0,0.0,0.0,0.0,0.0,6.0,1575.0,18.66,13.9,12.13,0.0,4.87,0.0,0.0,0.0,0.0,2700.0
0,10:59:18 PM,4.0,1.28,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,92.56,32.92,201442.14,16.21,0.0,16.21,0.0,0.0,6824.94,0.0,43237560.0,55841864.0,7961416.0,12.19,85124.0,9816680.0,11574860.0,10.79,11054484.0,4849956.0,1828.0,6022584.0,4193044.0,25424.0,60884.0,65548.0,41943032.0,0.0,0.0,0.0,0.0,3.0,1566.0,18.69,13.98,12.16,0.0,1.0,0.0,0.0,0.0,0.0,2700.0
0,10:59:22 PM,4.0,0.76,0.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,94.71,32.92,208268.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43244428.0,55842208.0,7961924.0,12.19,85124.0,9809192.0,11579084.0,10.8,11055660.0,4843432.0,3096.0,6023832.0,4193156.0,25424.0,60896.0,65516.0,41943032.0,0.0,0.0,0.0,0.0,5.0,1566.0,19.12,14.15,12.23,0.0,5.49,0.0,0.0,0.0,0.0,2700.0
0,10:59:26 PM,4.0,1.26,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,94.7,29.43,224830.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43245452.0,55843632.0,7961100.0,12.19,85124.0,9809136.0,11578396.0,10.8,11053608.0,4843816.0,3720.0,6021868.0,4193012.0,25704.0,61148.0,65580.0,41943032.0,0.0,0.0,0.0,0.0,3.0,1572.0,19.03,14.21,12.26,0.0,2.0,0.0,0.0,0.0,0.0,2699.97
0,10:59:30 PM,4.0,0.49,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,96.55,30.34,201834.95,0.73,0.0,0.73,0.0,0.0,256.31,0.0,43244192.0,55843764.0,7960032.0,12.19,85124.0,9811440.0,11575220.0,10.79,11055360.0,4845160.0,5220.0,6023172.0,4193036.0,25632.0,62216.0,65532.0,41943032.0,0.0,0.0,0.0,0.0,3.0,1578.0,19.51,14.39,12.33,0.0,0.97,0.0,0.0,0.0,0.0,2699.99
0,10:59:34 PM,4.0,0.74,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,95.05,23.6,214297.32,17.52,0.0,17.52,0.0,0.0,6281.51,0.0,43260628.0,55845692.0,7959200.0,12.19,85124.0,9796256.0,11581368.0,10.8,11053140.0,4830652.0,2180.0,6021372.0,4192616.0,25488.0,60888.0,65532.0,41943032.0,0.0,0.0,0.0,0.0,6.0,1572.0,19.39,14.45,12.36,0.0,14.11,0.0,0.0,0.0,0.0,2699.99
0,10:59:38 PM,4.0,1.46,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,94.89,32.85,238616.06,0.24,0.24,0.0,0.0,1.95,0.0,0.0,43260556.0,55845188.0,7959376.0,12.19,85124.0,9796372.0,11577264.0,10.8,11054376.0,4830204.0,1944.0,6022596.0,4192396.0,25520.0,60884.0,65628.0,41943032.0,0.0,0.0,0.0,0.0,6.0,1572.0,19.39,14.45,12.36,0.0,0.0,0.0,0.0,0.0,0.0,2700.0
0,10:59:42 PM,4.0,1.21,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,95.87,34.2,213874.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43238188.0,55842984.0,7961120.0,12.19,85124.0,9816552.0,11612784.0,10.83,11077456.0,4833328.0,25092.0,6028444.0,4192840.0,25520.0,60920.0,65692.0,41943032.0,0.0,0.0,0.0,0.0,9.0,1584.0,19.59,14.58,12.41,0.0,2.38,0.0,0.0,0.0,0.0,2700.0
0,10:59:47 PM,4.0,0.75,1.5,4.51,0.25,0.0,0.0,0.0,0.0,0.0,92.98,33.83,214973.13,203.48,202.99,0.5,0.0,45367.16,129.35,0.0,43259320.0,55848664.0,7955052.0,12.18,85124.0,9800768.0,11564012.0,10.78,11052516.0,4834852.0,12248.0,6021096.0,4193560.0,25864.0,60932.0,65756.0,41943032.0,0.0,0.0,0.0,0.0,9.0,1582.0,19.63,14.67,12.45,1.0,15.92,0.0,0.0,0.0,0.0,2700.0
0,10:59:51 PM,4.0,9.95,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,87.31,29.68,217095.01,42.39,4.49,37.91,0.0,1149.13,3928.18,0.0,43250992.0,55834944.0,7968188.0,12.2,85124.0,9795488.0,11606352.0,10.82,11067332.0,4829432.0,7008.0,6035540.0,4194032.0,25872.0,60752.0,65804.0,41943032.0,0.0,0.0,0.0,0.0,7.0,1593.0,19.74,14.78,12.5,0.0,8.23,0.0,0.0,0.0,0.0,2700.0
0,10:59:55 PM,4.0,2.51,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0,93.48,22.69,204302.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43263164.0,55837692.0,7964452.0,12.2,85124.0,9786492.0,11604984.0,10.82,11065236.0,4819968.0,7708.0,6033540.0,4194592.0,25664.0,60952.0,65804.0,41943032.0,0.0,0.0,0.0,0.0,8.0,1581.0,20.16,14.95,12.57,0.0,13.97,0.0,0.0,0.0,0.0,2700.0
0,10:59:59 PM,4.0,1.02,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0,93.91,32.92,210001.0,13.72,0.0,13.72,0.0,0.0,4536.66,0.0,43261552.0,55834312.0,7968880.0,12.2,85124.0,9782884.0,11613244.0,10.83,11067008.0,4818168.0,1540.0,6035188.0,4195384.0,25616.0,60952.0,65708.0,41943032.0,0.0,0.0,0.0,0.0,6.0,1578.0,20.16,14.95,12.57,0.0,35.41,0.0,0.0,0.0,0.0,2700.02
0,11:00:03 PM,4.0,3.82,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,94.15,32.84,222510.2,1.49,0.0,1.49,0.0,0.0,274.88,0.0,43264800.0,55832056.0,7969896.0,12.21,85124.0,9778396.0,11621020.0,10.84,11067240.0,4812648.0,3864.0,6035400.0,4195608.0,25504.0,60960.0,65596.0,41943032.0,0.0,0.0,0.0,0.0,5.0,1569.0,19.99,15.0,12.6,0.0,17.66,0.0,0.0,0.0,0.0,2700.06
0,11:00:07 PM,4.0,1.72,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,95.1,32.12,217502.43,13.14,0.0,13.14,0.0,0.0,1145.5,0.0,43281216.0,55837748.0,7967908.0,12.2,85124.0,9767680.0,11588692.0,10.81,11064744.0,4801908.0,3336.0,6033000.0,4191896.0,25624.0,61048.0,65596.0,41943032.0,0.0,0.0,0.0,0.0,3.0,1566.0,20.23,15.13,12.65,0.0,1.22,0.0,0.0,0.0,0.0,2699.97
0,11:00:11 PM,4.0,13.2,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,84.84,28.47,209866.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43282816.0,55834808.0,7970284.0,12.21,85124.0,9767036.0,11598280.0,10.82,11066852.0,4801000.0,4328.0,6035020.0,4188564.0,25712.0,61260.0,65612.0,41943032.0,0.0,0.0,0.0,0.0,5.0,1584.0,20.13,15.19,12.69,0.0,4.38,0.0,0.0,0.0,0.0,2700.0
0,11:00:15 PM,4.0,20.74,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,76.79,24.09,231071.53,12.9,0.0,12.9,0.0,0.0,4677.37,0.0,43286072.0,55834572.0,7970036.0,12.21,85124.0,9763648.0,11600236.0,10.82,11068348.0,4797508.0,2036.0,6036524.0,4188944.0,25520.0,61752.0,65612.0,41943032.0,0.0,0.0,0.0,0.0,6.0,1573.0,20.28,15.31,12.74,0.0,19.46,0.0,0.0,0.0,0.0,2700.0
0,11:00:19 PM,4.0,0.76,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,94.7,31.92,195653.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43288780.0,55829516.0,7974196.0,12.21,85124.0,9756152.0,11597692.0,10.82,11070532.0,4789728.0,3360.0,6038760.0,4189572.0,25520.0,60976.0,65580.0,41943032.0,0.0,0.0,0.0,0.0,5.0,1572.0,20.28,15.31,12.74,0.0,8.23,0.0,0.0,0.0,0.0,2700.0
0,11:00:23 PM,4.0,2.02,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,95.71,33.58,202253.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43288776.0,55830424.0,7972968.0,12.21,85124.0,9758332.0,11595232.0,10.81,11070992.0,4791720.0,6148.0,6039140.0,4188624.0,25536.0,60984.0,65692.0,41943032.0,0.0,0.0,0.0,0.0,6.0,1575.0,20.5,15.43,12.79,0.0,5.22,0.0,0.0,0.0,0.0,2699.99
